transaction_id,transaction_date,customer_id,product_id,channel_id,region,segment,sales_amount,estimated_revenue,sales_stage,is_new_customer_sale,source_system
TXN0000804,2026-08-14,CUST00303,P004,C002,Midwest,Rate Shopper,21507.48,172.06,Funded,True,marcus_web
TXN0000805,2025-05-15,CUST00467,P004,C003,Midwest,Emerging Affluent,26257.33,210.06,Application Started,False,marcus_web
TXN0000806,2026-04-27,CUST00173,P001,C001,Southeast,Digital Native,12634.47,75.81,Funded,False,loan_origination
TXN0000807,2026-02-14,CUST00141,P003,C003,Southwest,Mass Affluent,22183.16,709.86,Funded,True,loan_origination
TXN0000808,2025-05-05,CUST00357,P004,C004,Southwest,Mass Affluent,28386.42,227.09,Application Started,False,marcus_web
TXN0000809,2025-01-11,CUST00015,P002,C001,West,Mass Affluent,46311.92,185.25,Application Started,False,crm
TXN0000810,2026-01-13,CUST00088,P001,C002,Southwest,Digital Native,33313.16,199.88,Approved,False,marcus_web
TXN0000811,2025-02-14,CUST00479,P001,C003,Midwest,Borrower,29721.97,178.33,Funded,False,campaign_platform
TXN0000812,2026-08-21,CUST00139,P002,C002,Southeast,Rate Shopper,41696.05,166.78,Funded,True,crm
TXN0000813,2026-04-03,CUST00386,P005,C004,Southeast,Rate Shopper,2531.46,103.79,Funded,False,campaign_platform
TXN0000814,2026-05-10,CUST00500,P003,C003,West,Emerging Affluent,9131.53,292.21,Funded,True,loan_origination
TXN0000815,2026-07-26,CUST00365,P001,C003,Northeast,Mass Affluent,20403.17,122.42,Funded,False,marcus_web
TXN0000816,2025-08-06,CUST00039,P004,C001,Northeast,Rate Shopper,17071.83,136.57,Funded,True,campaign_platform
TXN0000817,2025-12-15,CUST00097,P004,C001,Northeast,Emerging Affluent,24642.66,197.14,Funded,False,loan_origination
TXN0000818,2026-06-01,CUST00363,P004,C002,Midwest,Rate Shopper,31944.52,255.56,Funded,True,loan_origination
TXN0000819,2026-06-10,CUST00198,P004,C005,Southeast,Borrower,24264.9,194.12,Funded,False,loan_origination
TXN0000820,2025-05-31,CUST00488,P005,C001,Northeast,Digital Native,4283.46,175.62,Funded,True,marcus_web
TXN0000821,2025-07-11,CUST00124,P001,C004,West,Rate Shopper,17247.03,103.48,Funded,False,marcus_web
TXN0000822,2025-12-29,CUST00475,P005,C001,Southeast,Emerging Affluent,4466.72,183.14,Funded,True,campaign_platform
TXN0000823,2026-03-28,CUST00261,P003,C001,Midwest,Emerging Affluent,14174.28,453.58,Funded,False,campaign_platform
TXN0000824,2026-02-17,CUST00100,P003,C002,Southwest,Mass Affluent,16779.5,536.94,Funded,True,campaign_platform
TXN0000825,2025-02-21,CUST00266,P004,C001,Midwest,Digital Native,10203.29,81.63,Funded,True,marcus_web
TXN0000826,2025-03-09,CUST00295,P003,C002,Northeast,Rate Shopper,4299.58,137.59,Funded,True,campaign_platform
TXN0000827,2025-08-14,CUST00201,P004,C001,Northeast,Digital Native,20402.62,163.22,Funded,True,crm
TXN0000828,2025-10-22,CUST00178,P003,C005,Midwest,Mass Affluent,4112.19,131.59,Approved,True,campaign_platform
TXN0000829,2025-06-24,CUST00379,P003,C002,West,Emerging Affluent,13734.0,439.49,Funded,False,crm
TXN0000830,2026-03-15,CUST00493,P001,C004,Southeast,Borrower,20193.15,121.16,Funded,True,loan_origination
TXN0000831,2025-01-10,CUST00452,P001,C002,West,Emerging Affluent,4172.77,25.04,Funded,False,crm
TXN0000832,2025-01-18,CUST00242,P001,C001,Midwest,Mass Affluent,8728.84,52.37,Funded,False,crm
TXN0000833,2025-05-31,CUST00269,P005,C002,Midwest,Emerging Affluent,3281.24,134.53,Approved,False,campaign_platform
TXN0000834,2025-09-21,CUST00377,P003,C005,Northeast,Mass Affluent,12199.72,390.39,Funded,True,campaign_platform
TXN0000835,2025-12-08,CUST00007,P003,C003,Northeast,Mass Affluent,21297.2,681.51,Application Started,False,campaign_platform
TXN0000836,2025-01-22,CUST00058,P003,C005,Southwest,Borrower,8974.9,287.2,Funded,False,crm
TXN0000837,2026-05-25,CUST00338,P002,C003,Southwest,Borrower,39173.11,156.69,Funded,False,crm
TXN0000838,2026-01-22,CUST00382,P001,C002,Southeast,Emerging Affluent,19595.96,117.58,Funded,False,campaign_platform
TXN0000839,2025-09-29,CUST00491,P005,C002,Southwest,Digital Native,4077.09,167.16,Funded,False,loan_origination
TXN0000840,2026-08-17,CUST00159,P002,C001,West,Rate Shopper,22324.88,89.3,Funded,False,marcus_web
TXN0000841,2025-12-22,CUST00222,P004,C005,Midwest,Digital Native,17138.81,137.11,Funded,False,campaign_platform
TXN0000842,2025-10-24,CUST00349,P002,C005,Midwest,Rate Shopper,51239.78,204.96,Funded,False,loan_origination
TXN0000843,2025-10-29,CUST00250,P003,C001,Midwest,Rate Shopper,15960.6,510.74,Funded,False,marcus_web
TXN0000844,2026-03-17,CUST00251,P003,C001,Northeast,Emerging Affluent,14643.55,468.59,Funded,False,marcus_web
TXN0000845,2025-10-18,CUST00129,P002,C003,Midwest,Borrower,29452.17,117.81,Abandoned,False,marcus_web
TXN0000846,2025-07-21,CUST00366,P003,C002,West,Borrower,8653.94,276.93,Funded,False,loan_origination
TXN0000847,2025-12-30,CUST00113,P001,C004,Midwest,Digital Native,18075.82,108.45,Funded,False,marcus_web
TXN0000848,2026-09-04,CUST00458,P003,C003,Southeast,Rate Shopper,22145.2,708.65,Funded,False,loan_origination
TXN0000849,2025-07-24,CUST00412,P005,C002,Northeast,Emerging Affluent,3199.85,131.19,Funded,False,loan_origination
TXN0000850,2025-07-07,CUST00291,P004,C005,Southeast,Digital Native,29990.13,239.92,Funded,False,campaign_platform
TXN0000851,2026-03-29,CUST00050,P002,C005,Midwest,Borrower,23153.0,92.61,Funded,False,loan_origination
TXN0000852,2026-02-25,CUST00219,P004,C004,Midwest,Emerging Affluent,13439.86,107.52,Funded,False,marcus_web
TXN0000853,2025-05-24,CUST00491,P004,C001,Southwest,Digital Native,17104.04,136.83,Funded,False,crm
TXN0000854,2025-10-28,CUST00318,P005,C005,Midwest,Mass Affluent,2570.5,105.39,Funded,False,crm
TXN0000855,2026-06-15,CUST00207,P001,C004,Northeast,Mass Affluent,15959.34,95.76,Funded,False,marcus_web
TXN0000856,2025-10-25,CUST00171,P005,C001,Southeast,Emerging Affluent,3292.61,135.0,Funded,False,marcus_web
TXN0000857,2025-02-24,CUST00063,P005,C005,Southwest,Rate Shopper,2795.6,114.62,Funded,False,crm
TXN0000858,2025-11-15,CUST00115,P002,C003,Midwest,Rate Shopper,16134.32,64.54,Approved,False,campaign_platform
TXN0000859,2025-03-10,CUST00320,P002,C001,Northeast,Borrower,39859.03,159.44,Funded,True,crm
TXN0000860,2026-06-02,CUST00054,P004,C001,Midwest,Emerging Affluent,22002.35,176.02,Funded,True,marcus_web
TXN0000861,2025-07-08,CUST00154,P004,C004,Southwest,Digital Native,28317.82,226.54,Funded,False,campaign_platform
TXN0000862,2026-03-19,CUST00440,P005,C001,Southeast,Digital Native,1255.72,51.48,Funded,True,crm
TXN0000863,2026-06-08,CUST00420,P002,C002,Southeast,Mass Affluent,26377.73,105.51,Funded,False,marcus_web
TXN0000864,2026-01-12,CUST00492,P005,C004,Southeast,Digital Native,1793.08,73.52,Funded,False,marcus_web
TXN0000865,2025-06-01,CUST00238,P004,C004,Midwest,Borrower,30379.4,243.04,Funded,True,loan_origination
TXN0000866,2025-02-13,CUST00018,P005,C004,Midwest,Emerging Affluent,3416.43,140.07,Application Started,False,crm
TXN0000867,2025-01-10,CUST00240,P004,C003,Southeast,Rate Shopper,29198.41,233.59,Application Started,False,loan_origination
TXN0000868,2026-06-10,CUST00463,P005,C004,Southeast,Emerging Affluent,3079.43,126.26,Funded,False,loan_origination
TXN0000869,2026-04-16,CUST00336,P005,C003,Southeast,Borrower,2772.72,113.68,Funded,False,loan_origination
TXN0000870,2026-05-11,CUST00473,P004,C001,Northeast,Emerging Affluent,8787.06,70.3,Funded,False,crm
TXN0000871,2025-09-23,CUST00295,P005,C005,Northeast,Rate Shopper,3881.2,159.13,Abandoned,False,campaign_platform
TXN0000872,2025-06-12,CUST00035,P001,C001,Northeast,Mass Affluent,22050.8,132.3,Funded,False,campaign_platform
TXN0000873,2025-08-26,CUST00479,P004,C003,Midwest,Borrower,35904.88,287.24,Approved,True,crm
TXN0000874,2025-03-07,CUST00373,P004,C004,West,Emerging Affluent,20361.19,162.89,Funded,True,marcus_web
TXN0000875,2026-01-19,CUST00434,P001,C004,Southeast,Emerging Affluent,8530.54,51.18,Abandoned,False,campaign_platform
TXN0000876,2026-07-24,CUST00194,P002,C005,Northeast,Emerging Affluent,15761.26,63.05,Funded,True,campaign_platform
TXN0000877,2025-07-26,CUST00348,P003,C002,West,Mass Affluent,14233.15,455.46,Funded,False,marcus_web
TXN0000878,2025-07-28,CUST00299,P001,C001,Midwest,Rate Shopper,11285.9,67.72,Funded,True,marcus_web
TXN0000879,2026-07-14,CUST00185,P004,C005,Northeast,Borrower,26631.15,213.05,Funded,False,campaign_platform
TXN0000880,2026-05-01,CUST00098,P002,C005,Southwest,Mass Affluent,20511.43,82.05,Funded,False,crm
TXN0000881,2026-03-14,CUST00411,P001,C004,Northeast,Digital Native,8959.91,53.76,Funded,True,loan_origination
TXN0000882,2025-08-25,CUST00052,P001,C004,Southeast,Rate Shopper,8906.28,53.44,Funded,False,marcus_web
TXN0000883,2026-02-04,CUST00115,P003,C003,Midwest,Rate Shopper,13949.02,446.37,Application Started,False,marcus_web
TXN0000884,2026-06-15,CUST00274,P005,C002,West,Borrower,2797.8,114.71,Abandoned,False,campaign_platform
TXN0000885,2025-04-24,CUST00317,P001,C005,Midwest,Borrower,5147.35,30.88,Abandoned,False,marcus_web
TXN0000886,2025-07-25,CUST00174,P004,C003,Southwest,Emerging Affluent,13004.18,104.03,Funded,False,crm
TXN0000887,2025-03-05,CUST00105,P005,C003,Midwest,Mass Affluent,3239.33,132.81,Abandoned,False,marcus_web
TXN0000888,2026-09-05,CUST00178,P001,C004,Midwest,Mass Affluent,20441.44,122.65,Approved,False,campaign_platform
TXN0000889,2025-02-12,CUST00485,P002,C003,Midwest,Rate Shopper,35788.43,143.15,Funded,False,campaign_platform
TXN0000890,2025-02-26,CUST00156,P002,C001,Southwest,Digital Native,33734.35,134.94,Funded,False,crm
TXN0000891,2025-01-19,CUST00274,P005,C004,West,Borrower,2853.23,116.98,Approved,False,campaign_platform
TXN0000892,2025-05-22,CUST00360,P004,C005,Southeast,Mass Affluent,21183.83,169.47,Funded,True,loan_origination
TXN0000893,2026-03-24,CUST00181,P002,C003,Southeast,Rate Shopper,33067.0,132.27,Funded,True,campaign_platform
TXN0000894,2025-02-16,CUST00383,P005,C005,West,Mass Affluent,2793.26,114.52,Abandoned,True,crm
TXN0000895,2025-02-28,CUST00417,P001,C001,Southwest,Digital Native,20781.15,124.69,Funded,False,crm
TXN0000896,2026-02-12,CUST00150,P002,C005,Southwest,Borrower,31262.67,125.05,Funded,True,marcus_web
TXN0000897,2025-07-30,CUST00040,P003,C005,Southeast,Rate Shopper,6230.7,199.38,Funded,False,crm
TXN0000898,2026-07-19,CUST00228,P003,C003,Midwest,Emerging Affluent,14763.55,472.43,Funded,False,loan_origination
TXN0000899,2025-04-17,CUST00164,P005,C005,Northeast,Emerging Affluent,5468.57,224.21,Approved,False,loan_origination
TXN0000900,2026-06-18,CUST00041,P002,C002,West,Mass Affluent,33755.32,135.02,Funded,False,crm
TXN0000901,2025-02-06,CUST00063,P003,C002,Southwest,Rate Shopper,22281.55,713.01,Funded,False,marcus_web
TXN0000902,2025-10-04,CUST00011,P004,C001,Southeast,Borrower,20350.68,162.81,Funded,False,marcus_web
TXN0000903,2026-01-29,CUST00031,P003,C005,Southeast,Mass Affluent,4389.59,140.47,Funded,True,crm
TXN0000904,2026-06-30,CUST00195,P002,C004,Midwest,Rate Shopper,27549.31,110.2,Funded,False,loan_origination
TXN0000905,2025-12-11,CUST00480,P001,C005,Southeast,Emerging Affluent,30155.36,180.93,Approved,False,marcus_web
TXN0000906,2026-03-14,CUST00175,P005,C004,Northeast,Borrower,2059.29,84.43,Approved,False,marcus_web
TXN0000907,2026-02-02,CUST00414,P001,C005,Southeast,Borrower,31979.6,191.88,Funded,False,campaign_platform
TXN0000908,2026-06-16,CUST00218,P005,C005,West,Borrower,2434.98,99.83,Funded,False,campaign_platform
TXN0000909,2025-01-16,CUST00382,P002,C002,Southeast,Emerging Affluent,24255.5,97.02,Funded,False,loan_origination
TXN0000910,2025-02-09,CUST00173,P005,C004,Southeast,Digital Native,4865.31,199.48,Funded,False,loan_origination
TXN0000911,2025-05-08,CUST00401,P005,C001,West,Digital Native,2623.72,107.57,Application Started,False,campaign_platform
TXN0000912,2025-01-10,CUST00237,P001,C004,Northeast,Digital Native,26678.12,160.07,Funded,False,campaign_platform
TXN0000913,2026-02-23,CUST00327,P005,C002,Southwest,Mass Affluent,5670.28,232.48,Funded,False,loan_origination
TXN0000914,2025-07-04,CUST00489,P001,C004,Southeast,Borrower,23359.13,140.15,Funded,False,loan_origination
TXN0000915,2025-08-21,CUST00445,P004,C002,Northeast,Digital Native,19035.44,152.28,Funded,True,marcus_web
TXN0000916,2026-06-03,CUST00336,P001,C002,Southeast,Borrower,15406.03,92.44,Application Started,False,marcus_web
TXN0000917,2025-09-23,CUST00284,P002,C001,Southwest,Emerging Affluent,28683.09,114.73,Application Started,False,marcus_web
TXN0000918,2025-04-22,CUST00308,P002,C003,Northeast,Digital Native,26736.48,106.95,Funded,False,marcus_web
TXN0000919,2026-08-08,CUST00122,P002,C003,Midwest,Mass Affluent,14858.46,59.43,Funded,False,loan_origination
TXN0000920,2026-09-14,CUST00074,P001,C003,Midwest,Borrower,26473.41,158.84,Approved,False,campaign_platform
TXN0000921,2025-10-29,CUST00460,P003,C004,West,Borrower,12337.94,394.81,Funded,False,marcus_web
TXN0000922,2025-11-17,CUST00055,P005,C002,Southwest,Rate Shopper,2741.0,112.38,Funded,False,loan_origination
TXN0000923,2026-08-20,CUST00482,P002,C004,Midwest,Borrower,41893.73,167.57,Funded,False,marcus_web
TXN0000924,2026-08-02,CUST00490,P001,C002,West,Mass Affluent,20062.7,120.38,Funded,False,campaign_platform
TXN0000925,2025-02-22,CUST00276,P001,C005,Southwest,Rate Shopper,10771.39,64.63,Funded,False,crm
TXN0000926,2025-09-07,CUST00429,P005,C003,Southwest,Mass Affluent,2175.72,89.2,Funded,False,loan_origination
TXN0000927,2025-04-29,CUST00119,P004,C003,West,Digital Native,19074.59,152.6,Abandoned,False,marcus_web
TXN0000928,2025-03-20,CUST00181,P005,C005,Southeast,Rate Shopper,2061.53,84.52,Application Started,False,crm
TXN0000929,2026-08-07,CUST00230,P004,C002,Northeast,Digital Native,32635.28,261.08,Abandoned,True,campaign_platform
TXN0000930,2026-09-13,CUST00346,P005,C002,Northeast,Digital Native,292.52,11.99,Funded,False,loan_origination
TXN0000931,2026-03-08,CUST00061,P001,C004,Southeast,Mass Affluent,14430.88,86.59,Funded,False,crm
TXN0000932,2025-01-16,CUST00461,P002,C004,West,Rate Shopper,26830.88,107.32,Funded,False,campaign_platform
TXN0000933,2025-02-04,CUST00381,P001,C002,Southeast,Borrower,18697.28,112.18,Funded,True,campaign_platform
TXN0000934,2025-05-11,CUST00463,P004,C003,Southeast,Emerging Affluent,20535.08,164.28,Funded,False,loan_origination
TXN0000935,2026-08-29,CUST00061,P003,C003,Southeast,Mass Affluent,12620.55,403.86,Approved,True,loan_origination
TXN0000936,2026-04-06,CUST00487,P004,C004,West,Emerging Affluent,19678.23,157.43,Approved,False,campaign_platform
TXN0000937,2026-08-27,CUST00359,P002,C002,Midwest,Rate Shopper,46200.44,184.8,Funded,False,loan_origination
TXN0000938,2025-11-25,CUST00346,P004,C004,Northeast,Digital Native,12924.85,103.4,Funded,False,loan_origination
TXN0000939,2025-11-01,CUST00484,P001,C002,West,Mass Affluent,16019.66,96.12,Funded,False,campaign_platform
TXN0000940,2025-11-23,CUST00147,P003,C004,Southwest,Digital Native,14567.26,466.15,Approved,False,marcus_web
TXN0000941,2026-06-16,CUST00417,P002,C004,Southwest,Digital Native,23566.03,94.26,Funded,False,crm
TXN0000942,2026-05-14,CUST00061,P003,C003,Southeast,Mass Affluent,24778.04,792.9,Funded,False,loan_origination
TXN0000943,2025-04-19,CUST00481,P003,C005,Southeast,Mass Affluent,21190.22,678.09,Funded,True,crm
TXN0000944,2026-07-07,CUST00015,P005,C001,West,Mass Affluent,2442.04,100.12,Funded,True,campaign_platform
TXN0000945,2025-07-28,CUST00427,P001,C003,West,Rate Shopper,14957.05,89.74,Funded,False,crm
TXN0000946,2025-04-23,CUST00426,P004,C003,West,Digital Native,40343.31,322.75,Approved,False,marcus_web
TXN0000947,2025-09-27,CUST00228,P004,C004,Midwest,Emerging Affluent,25570.1,204.56,Funded,False,loan_origination
TXN0000948,2025-03-18,CUST00412,P001,C002,Northeast,Emerging Affluent,19773.97,118.64,Funded,False,loan_origination
TXN0000949,2025-11-19,CUST00233,P005,C001,Northeast,Borrower,3444.19,141.21,Funded,False,loan_origination
TXN0000950,2025-01-09,CUST00098,P005,C001,Southwest,Mass Affluent,3003.8,123.16,Funded,False,crm
TXN0000951,2026-04-27,CUST00345,P002,C003,West,Borrower,37059.0,148.24,Approved,False,crm
TXN0000952,2025-08-08,CUST00326,P001,C005,Midwest,Digital Native,27406.99,164.44,Funded,True,crm
TXN0000953,2026-03-05,CUST00364,P002,C001,Southwest,Borrower,22050.83,88.2,Funded,True,loan_origination
TXN0000954,2025-11-04,CUST00248,P005,C002,Southeast,Borrower,1771.69,72.64,Application Started,False,campaign_platform
TXN0000955,2026-01-01,CUST00251,P004,C005,Northeast,Emerging Affluent,15794.58,126.36,Funded,False,loan_origination
TXN0000956,2025-09-11,CUST00215,P004,C003,Northeast,Mass Affluent,20264.05,162.11,Funded,True,campaign_platform
TXN0000957,2025-12-22,CUST00490,P003,C001,West,Mass Affluent,11906.97,381.02,Approved,False,campaign_platform
TXN0000958,2025-01-30,CUST00308,P004,C002,Northeast,Digital Native,10632.99,85.06,Funded,False,campaign_platform
TXN0000959,2025-09-25,CUST00032,P005,C003,Southwest,Mass Affluent,2676.57,109.74,Approved,False,loan_origination
TXN0000960,2026-05-13,CUST00468,P001,C003,Northeast,Borrower,12222.45,73.33,Approved,False,marcus_web
TXN0000961,2025-08-15,CUST00158,P004,C004,Midwest,Emerging Affluent,17826.32,142.61,Funded,False,loan_origination
TXN0000962,2025-01-21,CUST00067,P005,C005,Midwest,Rate Shopper,2902.57,119.01,Abandoned,True,campaign_platform
TXN0000963,2026-07-21,CUST00047,P003,C003,West,Digital Native,15985.84,511.55,Funded,False,crm
TXN0000964,2025-08-23,CUST00430,P005,C004,Northeast,Mass Affluent,3338.16,136.86,Funded,True,loan_origination
TXN0000965,2026-07-21,CUST00170,P004,C002,Northeast,Borrower,20090.81,160.73,Funded,True,marcus_web
TXN0000966,2025-02-13,CUST00257,P004,C004,Southeast,Rate Shopper,3834.19,30.67,Funded,False,crm
TXN0000967,2025-10-06,CUST00324,P002,C001,Midwest,Rate Shopper,26990.8,107.96,Funded,False,loan_origination
TXN0000968,2025-03-17,CUST00442,P001,C001,West,Mass Affluent,6463.52,38.78,Funded,False,campaign_platform
TXN0000969,2026-09-12,CUST00011,P001,C005,Southeast,Borrower,20465.5,122.79,Funded,False,loan_origination
TXN0000970,2026-06-09,CUST00402,P003,C004,Midwest,Borrower,13391.41,428.53,Approved,False,campaign_platform
TXN0000971,2026-08-14,CUST00104,P001,C003,Southwest,Emerging Affluent,12856.79,77.14,Funded,False,loan_origination
TXN0000972,2026-06-03,CUST00248,P003,C005,Southeast,Borrower,15252.63,488.08,Funded,True,campaign_platform
TXN0000973,2026-07-14,CUST00373,P004,C003,West,Emerging Affluent,20135.14,161.08,Funded,True,crm
TXN0000974,2026-07-31,CUST00229,P003,C004,West,Borrower,9068.82,290.2,Funded,False,crm
TXN0000975,2026-07-29,CUST00415,P001,C001,West,Mass Affluent,24123.51,144.74,Funded,True,crm
TXN0000976,2026-06-20,CUST00207,P005,C004,Northeast,Mass Affluent,5158.45,211.5,Approved,False,crm
TXN0000977,2026-02-26,CUST00031,P004,C003,Southeast,Mass Affluent,19366.71,154.93,Funded,False,campaign_platform
TXN0000978,2025-08-03,CUST00447,P001,C003,Southwest,Borrower,23299.6,139.8,Approved,False,campaign_platform
TXN0000979,2026-04-18,CUST00161,P002,C003,Southwest,Mass Affluent,24096.92,96.39,Application Started,False,marcus_web
TXN0000980,2025-03-21,CUST00472,P001,C004,Midwest,Emerging Affluent,10678.72,64.07,Funded,False,crm
TXN0000981,2025-07-22,CUST00267,P001,C002,West,Borrower,2437.65,14.63,Funded,False,crm
TXN0000982,2025-05-24,CUST00321,P005,C004,Midwest,Borrower,4343.92,178.1,Approved,False,campaign_platform
TXN0000983,2026-03-22,CUST00005,P003,C001,Northeast,Rate Shopper,22594.12,723.01,Application Started,True,loan_origination
TXN0000984,2025-06-19,CUST00315,P003,C005,West,Mass Affluent,14283.52,457.07,Funded,False,crm
TXN0000985,2026-06-16,CUST00412,P005,C003,Northeast,Emerging Affluent,2197.31,90.09,Funded,False,crm
TXN0000986,2025-01-11,CUST00085,P005,C004,Southeast,Mass Affluent,2427.09,99.51,Funded,True,campaign_platform
TXN0000987,2025-07-12,CUST00035,P001,C003,Northeast,Mass Affluent,18876.53,113.26,Funded,True,campaign_platform
