event_id,event_timestamp,customer_id,product_id,event_type,device_type,session_minutes,referrer
EVT0001058,2026-08-20T16:31:00,CUST00457,P005,document_upload,Mobile,32,Partner
EVT0001059,2026-01-15T21:04:00,CUST00244,P004,rate_check,Tablet,31,Partner
EVT0001060,2025-05-12T20:13:00,CUST00337,P001,document_upload,Tablet,6,Social
EVT0001061,2025-08-17T17:29:00,CUST00498,P005,rate_check,Desktop,18,Social
EVT0001062,2025-02-09T12:23:00,CUST00244,P002,page_view,Tablet,17,Email
EVT0001063,2026-02-24T22:32:00,CUST00175,P005,page_view,Tablet,30,Search
EVT0001064,2026-07-06T16:57:00,CUST00144,P001,page_view,Mobile,26,Email
EVT0001065,2025-09-11T18:40:00,CUST00373,P001,page_view,Mobile,32,Email
EVT0001066,2026-09-27T11:58:00,CUST00262,P003,document_upload,Desktop,35,Email
EVT0001067,2025-05-24T08:23:00,CUST00123,P004,calculator_use,Mobile,13,Search
EVT0001068,2026-04-04T09:43:00,CUST00299,P002,document_upload,Mobile,17,Direct
EVT0001069,2025-08-22T16:20:00,CUST00483,P004,application_start,Mobile,1,Search
EVT0001070,2025-03-18T20:22:00,CUST00028,P004,rate_check,Mobile,36,Email
EVT0001071,2025-12-21T13:43:00,CUST00096,P001,calculator_use,Tablet,22,Search
EVT0001072,2025-10-01T12:59:00,CUST00345,P003,page_view,Mobile,34,Social
EVT0001073,2026-04-12T15:44:00,CUST00347,P004,document_upload,Tablet,35,Social
EVT0001074,2025-05-19T20:06:00,CUST00475,P002,page_view,Tablet,3,Partner
EVT0001075,2025-01-10T22:17:00,CUST00400,P002,page_view,Tablet,20,Partner
EVT0001076,2025-05-08T20:11:00,CUST00390,P001,calculator_use,Mobile,7,Partner
EVT0001077,2026-07-05T19:00:00,CUST00188,P004,calculator_use,Desktop,2,Email
EVT0001078,2026-02-23T15:05:00,CUST00283,P004,document_upload,Mobile,17,Email
EVT0001079,2025-05-10T20:18:00,CUST00077,P004,calculator_use,Mobile,4,Email
EVT0001080,2026-03-01T15:05:00,CUST00289,P005,page_view,Desktop,8,Social
EVT0001081,2025-01-15T11:15:00,CUST00238,P004,rate_check,Mobile,30,Direct
EVT0001082,2025-10-28T11:50:00,CUST00355,P003,page_view,Mobile,16,Search
EVT0001083,2026-03-10T20:33:00,CUST00158,P004,document_upload,Tablet,31,Email
EVT0001084,2025-08-07T18:49:00,CUST00308,P001,page_view,Mobile,15,Social
EVT0001085,2026-03-29T17:38:00,CUST00052,P004,document_upload,Tablet,10,Email
EVT0001086,2025-06-14T12:29:00,CUST00207,P005,page_view,Mobile,34,Direct
EVT0001087,2025-03-02T09:32:00,CUST00054,P002,application_start,Mobile,16,Search
EVT0001088,2025-09-28T22:22:00,CUST00127,P001,application_start,Mobile,7,Social
EVT0001089,2025-06-20T15:23:00,CUST00404,P001,document_upload,Desktop,31,Direct
EVT0001090,2025-10-05T11:57:00,CUST00012,P002,application_start,Mobile,13,Search
EVT0001091,2026-04-26T12:01:00,CUST00182,P004,calculator_use,Desktop,25,Search
EVT0001092,2025-06-08T11:07:00,CUST00162,P001,page_view,Mobile,17,Direct
EVT0001093,2025-04-27T17:53:00,CUST00327,P001,page_view,Tablet,9,Direct
EVT0001094,2026-05-16T09:15:00,CUST00195,P001,application_start,Tablet,14,Direct
EVT0001095,2026-01-05T21:08:00,CUST00402,P001,rate_check,Desktop,20,Email
EVT0001096,2026-03-25T18:15:00,CUST00084,P004,calculator_use,Desktop,36,Email
EVT0001097,2025-11-20T20:27:00,CUST00343,P002,page_view,Desktop,27,Direct
EVT0001098,2026-09-29T17:45:00,CUST00494,P003,document_upload,Mobile,18,Search
EVT0001099,2026-07-01T12:54:00,CUST00212,P001,calculator_use,Mobile,14,Partner
EVT0001100,2026-07-03T10:25:00,CUST00391,P003,document_upload,Desktop,24,Direct
EVT0001101,2025-10-04T21:39:00,CUST00274,P001,document_upload,Tablet,20,Direct
EVT0001102,2025-05-17T11:22:00,CUST00094,P002,document_upload,Mobile,15,Email
EVT0001103,2025-07-31T18:47:00,CUST00262,P001,calculator_use,Tablet,11,Social
EVT0001104,2025-12-11T08:59:00,CUST00266,P001,application_start,Mobile,3,Partner
EVT0001105,2025-04-01T17:43:00,CUST00367,P005,application_start,Desktop,24,Email
EVT0001106,2025-05-15T13:11:00,CUST00404,P003,calculator_use,Tablet,31,Partner
EVT0001107,2025-09-17T12:49:00,CUST00251,P004,calculator_use,Tablet,25,Email
EVT0001108,2025-09-09T08:19:00,CUST00407,P005,application_start,Mobile,4,Direct
EVT0001109,2026-01-31T17:34:00,CUST00223,P001,document_upload,Desktop,25,Email
EVT0001110,2025-05-09T19:42:00,CUST00280,P004,application_start,Mobile,24,Search
EVT0001111,2026-08-31T11:50:00,CUST00255,P004,document_upload,Mobile,19,Partner
EVT0001112,2025-04-14T10:07:00,CUST00011,P005,page_view,Mobile,2,Partner
EVT0001113,2025-09-17T20:22:00,CUST00081,P003,rate_check,Tablet,28,Direct
EVT0001114,2025-03-03T17:53:00,CUST00048,P004,document_upload,Desktop,10,Email
EVT0001115,2026-03-27T17:09:00,CUST00240,P001,application_start,Desktop,24,Direct
EVT0001116,2025-10-31T11:07:00,CUST00362,P004,application_start,Desktop,14,Search
EVT0001117,2025-08-25T19:43:00,CUST00191,P001,document_upload,Mobile,16,Social
EVT0001118,2025-09-22T12:09:00,CUST00261,P005,application_start,Tablet,23,Search
EVT0001119,2026-03-14T09:50:00,CUST00352,P002,application_start,Tablet,17,Social
EVT0001120,2025-12-11T22:51:00,CUST00213,P003,calculator_use,Tablet,23,Social
EVT0001121,2026-06-04T22:07:00,CUST00182,P004,rate_check,Mobile,13,Direct
EVT0001122,2025-05-28T15:46:00,CUST00253,P003,page_view,Tablet,15,Search
EVT0001123,2025-10-14T22:01:00,CUST00436,P002,rate_check,Desktop,14,Partner
EVT0001124,2026-05-03T14:06:00,CUST00442,P002,application_start,Mobile,18,Direct
EVT0001125,2025-02-11T12:46:00,CUST00393,P003,application_start,Mobile,24,Direct
EVT0001126,2026-07-20T14:14:00,CUST00042,P002,document_upload,Desktop,8,Direct
EVT0001127,2025-05-20T19:55:00,CUST00180,P001,rate_check,Tablet,11,Direct
EVT0001128,2025-12-13T17:22:00,CUST00245,P003,rate_check,Tablet,9,Partner
EVT0001129,2026-05-18T15:50:00,CUST00400,P004,calculator_use,Desktop,14,Social
EVT0001130,2025-09-29T11:58:00,CUST00108,P003,rate_check,Tablet,30,Search
EVT0001131,2026-03-28T16:13:00,CUST00375,P002,document_upload,Mobile,12,Direct
EVT0001132,2025-05-03T08:00:00,CUST00423,P003,rate_check,Mobile,1,Partner
EVT0001133,2025-03-11T12:12:00,CUST00226,P002,calculator_use,Tablet,34,Partner
EVT0001134,2026-01-27T20:59:00,CUST00490,P005,calculator_use,Desktop,32,Direct
EVT0001135,2026-05-03T11:07:00,CUST00185,P003,page_view,Mobile,12,Direct
EVT0001136,2026-07-27T11:04:00,CUST00287,P005,document_upload,Mobile,15,Direct
EVT0001137,2026-01-06T08:30:00,CUST00341,P005,document_upload,Desktop,15,Partner
EVT0001138,2025-04-18T10:39:00,CUST00231,P002,application_start,Desktop,18,Direct
EVT0001139,2026-06-14T13:03:00,CUST00380,P003,rate_check,Tablet,30,Email
EVT0001140,2026-06-23T10:26:00,CUST00311,P001,document_upload,Tablet,2,Direct
EVT0001141,2026-04-29T10:11:00,CUST00312,P001,page_view,Tablet,31,Direct
EVT0001142,2025-05-05T16:37:00,CUST00447,P002,calculator_use,Mobile,12,Search
EVT0001143,2026-08-07T14:49:00,CUST00306,P003,page_view,Desktop,16,Search
EVT0001144,2026-09-28T22:49:00,CUST00039,P003,document_upload,Tablet,30,Email
EVT0001145,2026-01-05T15:50:00,CUST00059,P004,document_upload,Desktop,13,Search
EVT0001146,2026-07-19T16:34:00,CUST00101,P001,page_view,Mobile,1,Social
EVT0001147,2026-04-22T13:00:00,CUST00145,P001,rate_check,Tablet,18,Direct
EVT0001148,2025-01-25T08:28:00,CUST00485,P002,document_upload,Tablet,35,Partner
EVT0001149,2026-06-13T19:50:00,CUST00253,P003,application_start,Mobile,22,Social
EVT0001150,2026-08-25T13:36:00,CUST00174,P001,page_view,Mobile,22,Direct
EVT0001151,2026-03-25T10:57:00,CUST00152,P005,rate_check,Mobile,27,Social
EVT0001152,2025-05-12T15:11:00,CUST00150,P004,document_upload,Mobile,22,Direct
EVT0001153,2025-10-22T20:44:00,CUST00277,P001,rate_check,Desktop,20,Search
EVT0001154,2025-10-04T20:42:00,CUST00334,P005,calculator_use,Desktop,17,Partner
EVT0001155,2026-05-14T22:24:00,CUST00075,P001,calculator_use,Tablet,13,Email
EVT0001156,2026-08-11T22:18:00,CUST00310,P002,page_view,Mobile,25,Partner
EVT0001157,2026-03-29T16:57:00,CUST00132,P001,document_upload,Tablet,27,Social
EVT0001158,2026-06-30T13:28:00,CUST00262,P003,calculator_use,Tablet,5,Direct
EVT0001159,2026-03-24T15:41:00,CUST00028,P004,rate_check,Mobile,19,Direct
EVT0001160,2025-08-30T18:37:00,CUST00259,P004,application_start,Tablet,21,Search
EVT0001161,2025-02-23T09:10:00,CUST00233,P004,calculator_use,Tablet,14,Direct
EVT0001162,2025-12-31T18:42:00,CUST00221,P003,document_upload,Tablet,10,Email
EVT0001163,2026-07-14T08:17:00,CUST00127,P004,application_start,Desktop,19,Direct
EVT0001164,2025-07-25T14:22:00,CUST00248,P005,page_view,Tablet,29,Email
EVT0001165,2025-07-02T14:57:00,CUST00202,P005,document_upload,Desktop,4,Search
EVT0001166,2026-04-26T11:21:00,CUST00343,P002,application_start,Desktop,10,Email
EVT0001167,2025-07-09T09:09:00,CUST00200,P004,rate_check,Desktop,2,Social
EVT0001168,2026-04-14T18:32:00,CUST00400,P003,document_upload,Mobile,8,Email
EVT0001169,2025-11-09T10:21:00,CUST00120,P002,application_start,Mobile,2,Direct
EVT0001170,2025-01-01T22:55:00,CUST00298,P005,calculator_use,Mobile,35,Search
EVT0001171,2025-02-17T19:13:00,CUST00209,P005,page_view,Desktop,18,Direct
EVT0001172,2026-02-20T13:41:00,CUST00421,P002,rate_check,Desktop,33,Email
EVT0001173,2025-10-01T17:56:00,CUST00223,P005,document_upload,Mobile,29,Direct
EVT0001174,2025-02-14T14:02:00,CUST00378,P004,page_view,Mobile,18,Partner
EVT0001175,2025-09-03T11:55:00,CUST00051,P003,application_start,Desktop,4,Email
EVT0001176,2025-03-23T19:55:00,CUST00376,P005,application_start,Mobile,19,Search
EVT0001177,2026-03-25T09:42:00,CUST00199,P005,application_start,Desktop,33,Partner
EVT0001178,2025-03-23T22:22:00,CUST00224,P002,application_start,Tablet,32,Email
EVT0001179,2025-11-29T12:23:00,CUST00427,P001,document_upload,Mobile,28,Direct
EVT0001180,2025-10-25T20:34:00,CUST00269,P002,application_start,Mobile,5,Email
EVT0001181,2026-06-03T13:56:00,CUST00088,P004,rate_check,Tablet,5,Email
EVT0001182,2026-05-31T16:30:00,CUST00056,P005,rate_check,Mobile,14,Email
EVT0001183,2025-06-26T09:40:00,CUST00352,P005,rate_check,Desktop,14,Search
EVT0001184,2026-06-21T22:53:00,CUST00296,P005,rate_check,Desktop,21,Social
EVT0001185,2025-01-15T15:44:00,CUST00403,P001,page_view,Desktop,9,Direct
EVT0001186,2026-06-08T12:59:00,CUST00149,P003,calculator_use,Mobile,30,Partner
EVT0001187,2025-09-30T09:46:00,CUST00037,P003,application_start,Tablet,25,Partner
EVT0001188,2025-11-20T14:35:00,CUST00004,P003,document_upload,Desktop,6,Direct
EVT0001189,2026-01-15T15:41:00,CUST00206,P003,application_start,Mobile,29,Partner
EVT0001190,2026-05-01T19:27:00,CUST00478,P003,application_start,Mobile,17,Partner
EVT0001191,2025-02-17T16:22:00,CUST00499,P004,rate_check,Desktop,33,Email
EVT0001192,2026-08-24T14:19:00,CUST00436,P002,calculator_use,Mobile,12,Direct
EVT0001193,2025-03-05T12:36:00,CUST00252,P003,document_upload,Tablet,34,Partner
EVT0001194,2026-08-31T16:32:00,CUST00271,P002,application_start,Desktop,30,Email
EVT0001195,2025-05-26T10:00:00,CUST00154,P003,application_start,Desktop,36,Email
EVT0001196,2026-03-01T22:38:00,CUST00355,P001,rate_check,Tablet,35,Partner
EVT0001197,2026-06-23T14:50:00,CUST00402,P002,calculator_use,Desktop,4,Partner
EVT0001198,2025-05-24T12:26:00,CUST00410,P004,application_start,Desktop,3,Search
EVT0001199,2025-09-21T11:03:00,CUST00084,P001,rate_check,Desktop,35,Search
EVT0001200,2025-09-05T21:01:00,CUST00291,P002,page_view,Desktop,8,Social
EVT0001201,2026-02-15T13:16:00,CUST00135,P001,document_upload,Tablet,21,Email
EVT0001202,2025-11-24T13:08:00,CUST00268,P004,calculator_use,Mobile,10,Social
EVT0001203,2025-12-18T09:17:00,CUST00202,P001,rate_check,Mobile,30,Email
EVT0001204,2026-06-20T11:20:00,CUST00178,P004,page_view,Mobile,35,Search
EVT0001205,2026-04-13T19:59:00,CUST00333,P005,page_view,Tablet,16,Email
EVT0001206,2026-03-11T22:39:00,CUST00179,P004,application_start,Desktop,14,Social
EVT0001207,2025-12-30T19:56:00,CUST00365,P005,document_upload,Mobile,17,Direct
EVT0001208,2025-05-25T13:43:00,CUST00238,P005,application_start,Desktop,8,Social
EVT0001209,2025-04-24T20:52:00,CUST00315,P005,application_start,Desktop,17,Partner
EVT0001210,2025-11-10T18:30:00,CUST00479,P005,application_start,Tablet,11,Social
EVT0001211,2026-07-04T12:08:00,CUST00101,P004,application_start,Tablet,24,Direct
EVT0001212,2026-04-14T11:27:00,CUST00249,P005,application_start,Tablet,4,Direct
EVT0001213,2025-05-15T18:59:00,CUST00417,P001,application_start,Desktop,4,Social
EVT0001214,2025-01-10T11:34:00,CUST00161,P002,application_start,Desktop,7,Search
EVT0001215,2025-03-19T17:02:00,CUST00064,P003,calculator_use,Mobile,25,Search
EVT0001216,2025-10-05T14:44:00,CUST00424,P003,rate_check,Desktop,3,Direct
EVT0001217,2026-03-12T14:13:00,CUST00201,P003,rate_check,Tablet,14,Email
EVT0001218,2025-06-09T12:12:00,CUST00019,P005,rate_check,Mobile,9,Email
EVT0001219,2025-04-04T12:00:00,CUST00124,P005,rate_check,Desktop,32,Email
EVT0001220,2026-06-24T21:18:00,CUST00161,P005,page_view,Tablet,18,Search
EVT0001221,2025-10-17T16:19:00,CUST00032,P002,rate_check,Mobile,4,Partner
EVT0001222,2025-01-15T20:47:00,CUST00144,P003,document_upload,Desktop,16,Search
EVT0001223,2026-08-22T18:56:00,CUST00264,P001,document_upload,Tablet,30,Direct
EVT0001224,2025-10-04T08:19:00,CUST00072,P003,rate_check,Desktop,2,Social
EVT0001225,2026-05-11T09:42:00,CUST00007,P004,document_upload,Desktop,16,Email
EVT0001226,2025-05-13T20:55:00,CUST00360,P002,application_start,Mobile,15,Partner
EVT0001227,2025-12-18T12:28:00,CUST00224,P003,application_start,Desktop,29,Search
EVT0001228,2026-05-03T11:21:00,CUST00228,P003,calculator_use,Mobile,36,Direct
EVT0001229,2025-04-10T10:58:00,CUST00148,P004,application_start,Mobile,28,Direct
EVT0001230,2026-08-18T11:51:00,CUST00174,P002,document_upload,Tablet,9,Social
EVT0001231,2026-04-19T19:03:00,CUST00137,P002,rate_check,Desktop,23,Direct
EVT0001232,2025-08-01T22:16:00,CUST00479,P001,rate_check,Tablet,16,Social
EVT0001233,2025-06-11T15:39:00,CUST00026,P004,document_upload,Tablet,22,Social
EVT0001234,2026-04-03T15:12:00,CUST00093,P003,rate_check,Tablet,5,Search
EVT0001235,2025-02-14T11:28:00,CUST00309,P005,page_view,Tablet,8,Search
EVT0001236,2026-09-06T11:36:00,CUST00227,P003,calculator_use,Mobile,30,Direct
EVT0001237,2025-07-05T09:50:00,CUST00486,P003,page_view,Mobile,12,Search
EVT0001238,2025-11-30T17:05:00,CUST00018,P004,page_view,Desktop,18,Email
EVT0001239,2025-09-15T22:13:00,CUST00098,P004,application_start,Mobile,19,Email
EVT0001240,2026-07-31T20:50:00,CUST00108,P002,application_start,Tablet,6,Email
EVT0001241,2025-01-08T18:03:00,CUST00076,P002,application_start,Tablet,10,Search
EVT0001242,2026-02-12T19:32:00,CUST00471,P004,rate_check,Mobile,11,Partner
EVT0001243,2026-06-04T22:56:00,CUST00261,P001,application_start,Tablet,21,Partner
EVT0001244,2026-09-09T22:13:00,CUST00055,P001,rate_check,Tablet,24,Search
EVT0001245,2025-02-14T17:02:00,CUST00021,P001,page_view,Tablet,28,Search
EVT0001246,2025-12-17T16:46:00,CUST00325,P002,application_start,Tablet,31,Partner
EVT0001247,2025-10-18T14:23:00,CUST00453,P003,document_upload,Mobile,8,Partner
EVT0001248,2025-11-13T15:41:00,CUST00085,P005,page_view,Desktop,19,Email
EVT0001249,2025-08-10T11:11:00,CUST00412,P004,calculator_use,Mobile,23,Partner
EVT0001250,2025-10-19T21:49:00,CUST00439,P005,page_view,Mobile,19,Partner
EVT0001251,2025-12-07T09:29:00,CUST00377,P002,calculator_use,Mobile,14,Email
EVT0001252,2026-06-12T13:06:00,CUST00499,P001,application_start,Mobile,25,Email
EVT0001253,2026-01-05T22:37:00,CUST00361,P005,application_start,Mobile,27,Direct
EVT0001254,2025-08-13T15:47:00,CUST00022,P002,calculator_use,Desktop,12,Social
EVT0001255,2025-10-06T16:16:00,CUST00432,P004,rate_check,Desktop,1,Social
EVT0001256,2025-05-11T13:05:00,CUST00082,P002,calculator_use,Mobile,23,Partner
EVT0001257,2026-01-13T21:46:00,CUST00470,P005,rate_check,Mobile,9,Search
EVT0001258,2026-02-28T08:17:00,CUST00249,P004,page_view,Mobile,10,Partner
EVT0001259,2025-02-28T10:39:00,CUST00158,P002,application_start,Desktop,35,Direct
EVT0001260,2025-06-08T10:37:00,CUST00113,P004,document_upload,Desktop,8,Direct
EVT0001261,2026-01-06T18:48:00,CUST00318,P002,rate_check,Mobile,13,Social
EVT0001262,2026-09-14T18:23:00,CUST00079,P002,page_view,Desktop,20,Social
EVT0001263,2026-07-25T12:01:00,CUST00202,P002,application_start,Mobile,22,Search
EVT0001264,2026-07-13T15:34:00,CUST00309,P001,rate_check,Tablet,19,Partner
EVT0001265,2026-10-01T08:03:00,CUST00207,P004,application_start,Tablet,10,Email
EVT0001266,2026-03-18T14:24:00,CUST00156,P004,document_upload,Mobile,36,Search
EVT0001267,2026-08-02T18:19:00,CUST00221,P001,rate_check,Tablet,27,Social
EVT0001268,2025-01-17T16:20:00,CUST00082,P003,calculator_use,Tablet,12,Email
EVT0001269,2025-06-19T17:30:00,CUST00404,P004,rate_check,Mobile,25,Social
EVT0001270,2025-08-04T20:58:00,CUST00385,P002,rate_check,Mobile,29,Search
EVT0001271,2025-11-08T19:52:00,CUST00250,P002,application_start,Tablet,11,Partner
EVT0001272,2025-10-04T15:11:00,CUST00493,P001,rate_check,Tablet,16,Email
EVT0001273,2026-03-17T14:25:00,CUST00327,P003,page_view,Desktop,23,Direct
EVT0001274,2026-09-06T19:47:00,CUST00480,P003,application_start,Desktop,35,Direct
EVT0001275,2026-02-10T10:32:00,CUST00194,P005,document_upload,Mobile,34,Social
EVT0001276,2026-09-23T10:17:00,CUST00490,P004,calculator_use,Tablet,17,Direct
EVT0001277,2026-09-30T13:05:00,CUST00387,P002,document_upload,Mobile,21,Partner
EVT0001278,2025-08-24T18:19:00,CUST00410,P001,calculator_use,Desktop,36,Social
EVT0001279,2025-04-14T16:15:00,CUST00117,P002,document_upload,Desktop,8,Partner
EVT0001280,2025-10-02T15:26:00,CUST00297,P002,document_upload,Desktop,9,Search
EVT0001281,2026-09-09T20:15:00,CUST00253,P004,document_upload,Tablet,1,Direct
EVT0001282,2025-06-13T22:51:00,CUST00398,P002,page_view,Desktop,25,Search
EVT0001283,2026-01-11T10:01:00,CUST00050,P005,page_view,Tablet,10,Search
EVT0001284,2026-01-08T10:13:00,CUST00297,P001,page_view,Desktop,16,Partner
EVT0001285,2025-03-10T12:49:00,CUST00327,P002,page_view,Tablet,36,Search
EVT0001286,2026-05-12T08:11:00,CUST00041,P002,rate_check,Desktop,36,Social
EVT0001287,2026-05-11T10:02:00,CUST00469,P004,page_view,Desktop,23,Social
EVT0001288,2025-04-11T18:49:00,CUST00010,P002,application_start,Mobile,21,Partner
EVT0001289,2025-01-15T08:44:00,CUST00463,P005,page_view,Tablet,7,Social
EVT0001290,2026-04-20T14:55:00,CUST00328,P001,calculator_use,Desktop,12,Email
EVT0001291,2026-06-27T11:16:00,CUST00436,P003,rate_check,Tablet,31,Direct
EVT0001292,2025-11-17T12:46:00,CUST00191,P001,application_start,Mobile,28,Social
EVT0001293,2026-04-22T18:03:00,CUST00060,P001,document_upload,Mobile,1,Search
EVT0001294,2026-06-30T10:57:00,CUST00248,P002,page_view,Mobile,4,Direct
EVT0001295,2026-06-17T08:55:00,CUST00320,P002,document_upload,Tablet,13,Email
EVT0001296,2025-04-27T10:53:00,CUST00322,P005,rate_check,Desktop,8,Partner
EVT0001297,2025-01-26T13:55:00,CUST00342,P001,document_upload,Tablet,14,Search
EVT0001298,2026-07-14T11:08:00,CUST00136,P001,calculator_use,Desktop,29,Partner
EVT0001299,2025-06-01T18:55:00,CUST00083,P003,page_view,Desktop,6,Search
EVT0001300,2026-03-24T15:36:00,CUST00058,P001,calculator_use,Tablet,19,Search
EVT0001301,2025-06-21T22:24:00,CUST00271,P002,application_start,Tablet,2,Direct
EVT0001302,2026-02-15T15:32:00,CUST00384,P001,page_view,Desktop,28,Partner
EVT0001303,2026-02-26T19:08:00,CUST00407,P005,document_upload,Desktop,12,Email
EVT0001304,2025-07-13T16:25:00,CUST00050,P003,calculator_use,Desktop,28,Partner
EVT0001305,2025-06-24T10:02:00,CUST00120,P001,document_upload,Tablet,20,Direct
EVT0001306,2025-08-02T18:54:00,CUST00248,P003,page_view,Mobile,1,Email
EVT0001307,2025-03-21T17:33:00,CUST00406,P002,calculator_use,Desktop,4,Email
EVT0001308,2025-11-27T20:20:00,CUST00015,P004,page_view,Tablet,17,Social
EVT0001309,2026-07-15T12:26:00,CUST00164,P002,application_start,Mobile,4,Search
EVT0001310,2026-06-01T12:27:00,CUST00401,P004,application_start,Tablet,32,Direct
EVT0001311,2026-07-27T18:46:00,CUST00376,P001,rate_check,Desktop,29,Partner
EVT0001312,2025-02-11T13:59:00,CUST00140,P003,document_upload,Desktop,21,Email
EVT0001313,2025-03-28T15:57:00,CUST00368,P001,rate_check,Mobile,11,Partner
EVT0001314,2026-03-30T11:59:00,CUST00329,P005,rate_check,Tablet,12,Social
EVT0001315,2026-07-15T22:15:00,CUST00014,P001,rate_check,Desktop,24,Direct
EVT0001316,2025-03-06T21:12:00,CUST00047,P002,calculator_use,Desktop,28,Search
EVT0001317,2026-07-01T08:04:00,CUST00436,P004,document_upload,Tablet,3,Email
EVT0001318,2025-11-07T08:25:00,CUST00016,P002,calculator_use,Desktop,5,Partner
EVT0001319,2026-05-02T20:04:00,CUST00327,P003,page_view,Mobile,4,Partner
EVT0001320,2025-12-27T20:54:00,CUST00140,P005,application_start,Tablet,28,Social
EVT0001321,2025-07-19T18:42:00,CUST00285,P004,page_view,Desktop,17,Direct
EVT0001322,2025-01-26T12:40:00,CUST00230,P005,calculator_use,Tablet,6,Search
EVT0001323,2025-05-04T17:03:00,CUST00278,P005,page_view,Desktop,18,Email
EVT0001324,2026-05-27T20:44:00,CUST00358,P004,application_start,Mobile,29,Partner
