sales_month,region,segment,product_id,channel_id,applications,funded_sales,sales_amount,estimated_revenue,new_customer_sales,conversion_rate
2025-10,Midwest,Digital Native,P001,C004,1,1,7529.25,45.18,1,1.0
2026-09,Northeast,Rate Shopper,P005,C004,1,1,2278.65,93.42,0,1.0
2025-09,Southeast,Borrower,P003,C005,1,0,0.0,0.0,0,0.0
2025-02,Northeast,Borrower,P002,C004,1,1,12957.79,51.83,1,1.0
2026-09,West,Emerging Affluent,P001,C002,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Mass Affluent,P004,C002,1,1,18886.67,151.09,1,1.0
2026-09,West,Rate Shopper,P003,C005,1,1,9037.2,289.19,0,1.0
2025-11,Midwest,Mass Affluent,P001,C003,1,1,20939.23,125.64,0,1.0
2026-08,Northeast,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2025-01,West,Digital Native,P005,C005,1,1,4045.55,165.87,1,1.0
2025-05,Midwest,Emerging Affluent,P004,C004,1,1,24995.18,199.96,0,1.0
2026-09,Northeast,Mass Affluent,P004,C003,1,1,18102.77,144.82,1,1.0
2025-11,Southwest,Borrower,P004,C004,2,2,49828.14,398.63,0,1.0
2025-03,Southeast,Digital Native,P001,C001,1,1,22390.53,134.34,0,1.0
2025-03,West,Borrower,P005,C004,1,1,4777.63,195.88,0,1.0
2026-06,Northeast,Mass Affluent,P004,C005,2,2,43988.02,351.91,0,1.0
2026-08,Southeast,Rate Shopper,P001,C002,1,1,17184.49,103.11,0,1.0
2026-04,Northeast,Digital Native,P001,C003,1,0,0.0,0.0,0,0.0
2025-06,Northeast,Rate Shopper,P002,C001,2,2,63744.76,254.98,0,1.0
2025-08,Northeast,Mass Affluent,P004,C003,1,0,0.0,0.0,0,0.0
2025-06,Northeast,Digital Native,P005,C003,1,1,3935.53,161.36,1,1.0
2026-07,West,Rate Shopper,P002,C001,1,1,24659.39,98.64,1,1.0
2025-09,Northeast,Rate Shopper,P001,C004,1,1,13689.93,82.14,0,1.0
2025-03,Southwest,Emerging Affluent,P002,C002,1,1,44379.35,177.52,0,1.0
2026-05,Southwest,Digital Native,P005,C005,1,1,4934.82,202.33,0,1.0
2025-07,West,Digital Native,P004,C004,1,1,22286.38,178.29,0,1.0
2026-07,Southwest,Borrower,P001,C002,2,2,39099.23,234.6,1,1.0
2025-01,West,Borrower,P004,C003,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Borrower,P002,C001,1,1,24231.51,96.93,0,1.0
2025-01,Northeast,Borrower,P002,C003,1,1,16033.41,64.13,0,1.0
2026-03,Southwest,Emerging Affluent,P001,C004,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Emerging Affluent,P003,C003,1,0,0.0,0.0,0,0.0
2025-01,West,Digital Native,P005,C001,1,1,4543.19,186.27,0,1.0
2025-05,West,Rate Shopper,P005,C001,2,2,4343.55,178.09,1,1.0
2026-08,Northeast,Emerging Affluent,P005,C005,1,1,2550.84,104.58,0,1.0
2025-11,Northeast,Rate Shopper,P005,C001,1,1,4172.43,171.07,1,1.0
2025-05,Midwest,Emerging Affluent,P003,C004,1,1,14311.83,457.98,1,1.0
2026-05,Southwest,Borrower,P001,C005,1,1,31905.63,191.43,0,1.0
2025-02,Southeast,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-02,West,Mass Affluent,P002,C001,1,1,27661.82,110.65,0,1.0
2026-05,Midwest,Emerging Affluent,P005,C005,1,1,3075.06,126.08,0,1.0
2025-03,Southwest,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Emerging Affluent,P001,C002,1,0,0.0,0.0,0,0.0
2026-01,West,Mass Affluent,P003,C005,1,1,16758.38,536.27,1,1.0
2026-03,Southeast,Emerging Affluent,P001,C004,1,1,27221.22,163.33,1,1.0
2025-11,West,Digital Native,P004,C003,1,0,0.0,0.0,0,0.0
2025-02,Northeast,Digital Native,P005,C004,1,1,4210.16,172.62,1,1.0
2025-07,West,Digital Native,P004,C005,1,1,20836.85,166.69,0,1.0
2026-04,West,Borrower,P004,C005,1,0,0.0,0.0,0,0.0
2026-08,West,Borrower,P005,C005,1,1,4211.98,172.69,0,1.0
2026-08,Northeast,Emerging Affluent,P001,C003,1,1,23233.09,139.4,0,1.0
2025-01,Midwest,Rate Shopper,P004,C004,1,1,20023.06,160.18,1,1.0
2025-03,Midwest,Rate Shopper,P001,C003,1,0,0.0,0.0,0,0.0
2026-04,Midwest,Borrower,P002,C001,1,1,26663.74,106.65,0,1.0
2025-10,Midwest,Digital Native,P004,C004,2,2,45348.46,362.79,0,1.0
2026-07,Midwest,Borrower,P001,C001,1,1,8962.12,53.77,0,1.0
2026-08,Midwest,Mass Affluent,P001,C005,1,1,15189.64,91.14,1,1.0
2025-03,Southwest,Borrower,P005,C005,2,2,7799.92,319.8,1,1.0
2025-05,Southwest,Rate Shopper,P003,C003,1,1,19586.83,626.78,0,1.0
2025-05,Northeast,Emerging Affluent,P004,C005,1,1,28004.99,224.04,0,1.0
2025-01,West,Borrower,P003,C004,1,0,0.0,0.0,0,0.0
2025-10,Midwest,Digital Native,P003,C004,1,0,0.0,0.0,0,0.0
2026-04,Southwest,Digital Native,P002,C003,1,0,0.0,0.0,0,0.0
2026-05,West,Mass Affluent,P001,C001,1,1,17620.0,105.72,0,1.0
2025-09,Midwest,Mass Affluent,P003,C004,1,1,28133.11,900.26,0,1.0
2025-03,Northeast,Emerging Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2026-01,West,Digital Native,P001,C005,1,0,0.0,0.0,0,0.0
2025-07,Midwest,Mass Affluent,P001,C003,1,1,16631.99,99.79,0,1.0
2026-03,Southeast,Borrower,P003,C002,1,1,20723.81,663.16,1,1.0
2025-11,West,Mass Affluent,P004,C005,1,1,25282.21,202.26,1,1.0
2026-04,Northeast,Borrower,P005,C005,1,1,1796.37,73.65,0,1.0
2025-05,Northeast,Mass Affluent,P004,C003,1,1,16852.45,134.82,1,1.0
2025-05,Southeast,Digital Native,P005,C005,1,0,0.0,0.0,0,0.0
2025-08,West,Digital Native,P005,C001,1,1,4667.89,191.38,1,1.0
2026-01,Southeast,Rate Shopper,P003,C002,1,0,0.0,0.0,0,0.0
2026-02,Southeast,Digital Native,P005,C001,1,0,0.0,0.0,0,0.0
2025-07,Southeast,Digital Native,P004,C004,1,0,0.0,0.0,0,0.0
2025-11,West,Mass Affluent,P002,C004,1,1,22726.02,90.9,0,1.0
2025-02,Midwest,Mass Affluent,P004,C003,1,1,24338.27,194.71,0,1.0
2026-02,Southeast,Rate Shopper,P001,C003,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Digital Native,P003,C003,1,1,20013.5,640.43,0,1.0
2025-04,Southwest,Digital Native,P001,C005,1,1,20219.14,121.31,1,1.0
2025-05,West,Emerging Affluent,P005,C001,1,1,2871.47,117.73,0,1.0
2025-07,Southeast,Rate Shopper,P004,C001,1,0,0.0,0.0,0,0.0
2025-07,Southwest,Rate Shopper,P003,C001,1,0,0.0,0.0,0,0.0
2025-09,Midwest,Borrower,P003,C005,1,1,4569.78,146.23,0,1.0
2026-03,West,Mass Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2025-01,West,Emerging Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2025-07,Southwest,Borrower,P003,C001,1,1,12043.77,385.4,0,1.0
2025-02,Southwest,Digital Native,P002,C004,3,3,67222.71,268.89,0,1.0
2025-11,West,Borrower,P001,C005,1,0,0.0,0.0,0,0.0
2025-06,Southwest,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-12,Northeast,Rate Shopper,P003,C005,1,1,17409.5,557.1,1,1.0
2026-03,West,Emerging Affluent,P005,C004,1,1,2867.02,117.55,1,1.0
2025-08,Southeast,Rate Shopper,P003,C002,1,1,14714.73,470.87,0,1.0
2025-08,Southwest,Borrower,P003,C001,1,1,15151.33,484.84,0,1.0
2026-01,West,Emerging Affluent,P004,C002,1,1,20430.61,163.44,0,1.0
2026-08,Southwest,Rate Shopper,P003,C002,1,1,16970.65,543.06,1,1.0
2025-12,Midwest,Digital Native,P002,C003,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Digital Native,P003,C002,1,1,20859.56,667.51,0,1.0
2025-01,Southwest,Mass Affluent,P002,C005,1,1,43619.0,174.48,0,1.0
2026-07,Southwest,Borrower,P005,C005,1,0,0.0,0.0,0,0.0
2025-05,Midwest,Emerging Affluent,P002,C001,1,1,18482.05,73.93,1,1.0
2025-08,Northeast,Digital Native,P003,C002,1,1,13048.18,417.54,0,1.0
2025-03,Southeast,Rate Shopper,P005,C002,1,1,1819.89,74.62,0,1.0
2025-01,West,Emerging Affluent,P005,C004,1,1,2637.31,108.13,0,1.0
2025-12,Northeast,Borrower,P005,C003,1,1,1867.76,76.58,1,1.0
2025-06,Midwest,Rate Shopper,P004,C004,1,1,21023.32,168.19,1,1.0
2026-05,Midwest,Digital Native,P003,C002,1,1,12336.26,394.76,0,1.0
2026-09,Northeast,Mass Affluent,P005,C004,1,1,4449.08,182.41,0,1.0
2025-04,Northeast,Borrower,P003,C001,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Digital Native,P002,C001,2,2,57864.93,231.46,1,1.0
2026-06,Southeast,Borrower,P002,C002,1,0,0.0,0.0,0,0.0
2025-05,Southwest,Digital Native,P002,C002,1,1,33927.23,135.71,0,1.0
2025-02,Midwest,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2026-02,Southwest,Mass Affluent,P003,C001,1,1,14426.79,461.66,0,1.0
2026-03,Southeast,Mass Affluent,P005,C002,1,1,3941.82,161.61,0,1.0
2025-11,Midwest,Borrower,P001,C004,1,1,8500.45,51.0,0,1.0
2025-05,Midwest,Rate Shopper,P005,C002,1,1,3455.9,141.69,0,1.0
2026-05,Southeast,Mass Affluent,P001,C004,2,2,28857.03,173.14,1,1.0
2025-02,Northeast,Mass Affluent,P004,C004,1,1,22229.27,177.83,0,1.0
2026-02,Midwest,Emerging Affluent,P005,C005,1,1,2943.99,120.7,0,1.0
2026-03,Southwest,Digital Native,P001,C004,1,1,19695.73,118.17,1,1.0
2026-08,Midwest,Mass Affluent,P002,C002,1,1,25927.74,103.71,0,1.0
2026-01,Southwest,Mass Affluent,P002,C002,2,2,52996.25,211.98,0,1.0
2025-09,Northeast,Digital Native,P003,C002,1,1,15592.75,498.97,0,1.0
2025-09,Midwest,Borrower,P005,C003,1,1,4326.74,177.4,1,1.0
2026-08,Midwest,Borrower,P001,C005,1,1,23084.84,138.51,1,1.0
2025-05,Northeast,Borrower,P003,C002,1,1,12077.29,386.47,0,1.0
2026-01,West,Borrower,P003,C001,1,1,1727.61,55.28,1,1.0
2025-09,West,Emerging Affluent,P002,C001,1,1,40073.17,160.29,0,1.0
2025-10,Southwest,Borrower,P001,C003,1,1,22617.98,135.71,0,1.0
2026-01,Southwest,Rate Shopper,P003,C002,1,0,0.0,0.0,0,0.0
2026-01,Midwest,Mass Affluent,P003,C004,1,1,20692.66,662.17,0,1.0
2025-05,West,Digital Native,P002,C003,1,1,21679.08,86.72,0,1.0
2026-08,Southeast,Emerging Affluent,P005,C001,1,1,2145.23,87.95,0,1.0
2026-02,Midwest,Mass Affluent,P003,C002,1,1,22935.74,733.94,0,1.0
2025-11,Northeast,Rate Shopper,P004,C004,1,0,0.0,0.0,0,0.0
2025-09,Southwest,Rate Shopper,P003,C002,1,1,11833.02,378.66,0,1.0
2025-05,Midwest,Borrower,P002,C004,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Rate Shopper,P002,C004,1,1,23836.34,95.35,0,1.0
2026-08,Midwest,Digital Native,P001,C004,1,1,10128.96,60.77,1,1.0
2026-05,Southwest,Mass Affluent,P005,C001,1,0,0.0,0.0,0,0.0
2025-10,Midwest,Mass Affluent,P002,C003,1,0,0.0,0.0,0,0.0
2025-02,Midwest,Emerging Affluent,P003,C004,1,0,0.0,0.0,0,0.0
2025-12,Midwest,Mass Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2026-04,West,Digital Native,P004,C004,1,1,27511.26,220.09,0,1.0
2025-10,Southeast,Rate Shopper,P001,C001,1,0,0.0,0.0,0,0.0
2026-03,West,Emerging Affluent,P003,C002,1,0,0.0,0.0,0,0.0
2026-05,Southeast,Emerging Affluent,P001,C002,1,0,0.0,0.0,0,0.0
2025-11,Southeast,Digital Native,P003,C002,1,1,4934.44,157.9,0,1.0
2025-07,Northeast,Mass Affluent,P002,C001,1,1,33649.32,134.6,0,1.0
2025-07,Midwest,Borrower,P001,C005,1,1,22248.65,133.49,0,1.0
2025-05,Midwest,Borrower,P002,C003,1,1,22256.74,89.03,0,1.0
2025-06,Northeast,Rate Shopper,P002,C002,1,1,2847.61,11.39,0,1.0
2026-06,Southwest,Mass Affluent,P005,C002,1,1,2648.0,108.57,0,1.0
2025-05,West,Digital Native,P003,C002,1,1,12600.05,403.2,0,1.0
2026-02,Midwest,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2025-05,Southeast,Digital Native,P005,C004,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Borrower,P001,C001,1,1,14336.53,86.02,0,1.0
2025-07,Southeast,Rate Shopper,P005,C005,1,0,0.0,0.0,0,0.0
2025-08,Northeast,Mass Affluent,P002,C002,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Borrower,P005,C002,1,1,1794.23,73.56,0,1.0
2026-09,West,Borrower,P004,C002,1,1,28980.87,231.85,1,1.0
2025-03,Midwest,Borrower,P004,C002,1,0,0.0,0.0,0,0.0
2025-11,Northeast,Digital Native,P001,C005,1,1,20824.83,124.95,0,1.0
2026-02,Midwest,Digital Native,P004,C002,1,1,17134.53,137.08,0,1.0
2025-03,Southeast,Rate Shopper,P003,C004,1,1,9368.97,299.81,1,1.0
2025-09,Northeast,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
2025-03,Midwest,Digital Native,P004,C003,1,1,16228.51,129.83,0,1.0
2025-01,Southeast,Digital Native,P004,C003,1,1,11604.96,92.84,0,1.0
2026-07,Midwest,Rate Shopper,P003,C004,1,1,11298.33,361.55,0,1.0
2026-02,Midwest,Digital Native,P004,C005,1,1,12315.2,98.52,1,1.0
2025-05,Northeast,Borrower,P005,C002,1,0,0.0,0.0,0,0.0
2026-07,Southwest,Mass Affluent,P005,C005,1,1,3623.48,148.56,0,1.0
2025-11,Midwest,Rate Shopper,P004,C003,1,1,15000.12,120.0,0,1.0
2025-05,Southwest,Digital Native,P002,C001,1,1,31604.16,126.42,0,1.0
2025-10,Northeast,Rate Shopper,P004,C003,1,1,23107.34,184.86,0,1.0
2025-01,West,Rate Shopper,P001,C001,1,1,28522.01,171.13,0,1.0
2026-08,Southwest,Rate Shopper,P004,C003,1,1,37601.25,300.81,0,1.0
2025-07,Northeast,Rate Shopper,P001,C004,1,1,13616.85,81.7,1,1.0
2025-09,Southeast,Borrower,P001,C004,1,1,21832.23,130.99,0,1.0
2026-01,Northeast,Emerging Affluent,P001,C005,1,1,26029.6,156.18,0,1.0
2026-01,West,Mass Affluent,P001,C005,1,1,16730.9,100.39,0,1.0
2026-02,Northeast,Emerging Affluent,P002,C004,2,2,36868.11,147.48,0,1.0
2025-10,West,Rate Shopper,P004,C003,1,1,16609.44,132.88,0,1.0
2025-10,Midwest,Rate Shopper,P003,C003,1,1,14372.36,459.92,1,1.0
2026-08,West,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2026-08,West,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
2025-06,West,Emerging Affluent,P005,C005,1,1,3443.72,141.19,1,1.0
2026-09,Southeast,Rate Shopper,P004,C002,1,1,19911.52,159.29,0,1.0
2025-04,Southeast,Rate Shopper,P002,C002,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Rate Shopper,P001,C002,1,1,24822.88,148.94,0,1.0
2026-01,West,Rate Shopper,P003,C004,1,1,7891.91,252.54,0,1.0
2026-09,Southwest,Borrower,P001,C002,2,2,28721.93,172.33,1,1.0
2025-05,Southwest,Mass Affluent,P003,C001,1,0,0.0,0.0,0,0.0
2026-09,Northeast,Mass Affluent,P003,C005,1,1,11127.34,356.07,0,1.0
2026-07,Southeast,Emerging Affluent,P004,C001,1,1,41033.4,328.27,0,1.0
2026-01,West,Mass Affluent,P001,C003,1,1,11825.3,70.95,1,1.0
2025-03,West,Mass Affluent,P004,C002,1,1,38148.13,305.19,1,1.0
2026-02,Southwest,Emerging Affluent,P002,C002,1,1,36705.57,146.82,0,1.0
2025-02,West,Digital Native,P005,C001,1,0,0.0,0.0,0,0.0
2026-08,Midwest,Rate Shopper,P003,C004,1,0,0.0,0.0,0,0.0
2025-10,Southwest,Mass Affluent,P004,C004,1,0,0.0,0.0,0,0.0
2026-07,West,Borrower,P002,C002,1,0,0.0,0.0,0,0.0
2025-07,Southeast,Mass Affluent,P002,C002,1,1,23607.83,94.43,0,1.0
2025-05,Northeast,Rate Shopper,P002,C001,1,1,21042.9,84.17,1,1.0
2026-04,West,Mass Affluent,P001,C004,1,1,10325.75,61.95,0,1.0
2025-11,West,Mass Affluent,P005,C003,1,1,4743.59,194.49,0,1.0
2025-02,West,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2025-08,Midwest,Mass Affluent,P004,C002,2,2,54700.32,437.6,1,1.0
2025-10,Northeast,Rate Shopper,P002,C005,1,0,0.0,0.0,0,0.0
2025-06,West,Digital Native,P004,C002,1,1,26809.97,214.48,1,1.0
2026-03,West,Emerging Affluent,P003,C001,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Borrower,P005,C002,1,1,4205.83,172.44,0,1.0
2025-12,Southeast,Rate Shopper,P004,C002,1,1,24249.07,193.99,0,1.0
2025-02,Midwest,Digital Native,P003,C005,1,1,16686.58,533.97,0,1.0
2025-05,Northeast,Mass Affluent,P003,C005,1,0,0.0,0.0,0,0.0
2025-07,Southeast,Emerging Affluent,P005,C001,1,0,0.0,0.0,0,0.0
2025-08,Southwest,Digital Native,P005,C001,1,1,3476.04,142.52,0,1.0
2025-03,Southeast,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2025-06,Northeast,Borrower,P002,C005,1,1,27850.58,111.4,0,1.0
2026-09,Northeast,Emerging Affluent,P003,C002,1,0,0.0,0.0,0,0.0
2026-02,Midwest,Mass Affluent,P002,C004,1,0,0.0,0.0,0,0.0
2026-01,Northeast,Emerging Affluent,P003,C005,1,0,0.0,0.0,0,0.0
2026-05,West,Borrower,P005,C005,1,1,4085.54,167.51,0,1.0
2025-01,Northeast,Mass Affluent,P003,C004,1,1,14745.25,471.85,0,1.0
2025-07,Midwest,Mass Affluent,P005,C003,1,0,0.0,0.0,0,0.0
2026-03,Northeast,Borrower,P002,C004,1,0,0.0,0.0,0,0.0
2025-07,Midwest,Borrower,P002,C003,1,1,22152.43,88.61,0,1.0
2025-01,Southwest,Mass Affluent,P005,C002,1,1,3113.62,127.66,0,1.0
2025-04,Southwest,Borrower,P005,C003,1,0,0.0,0.0,0,0.0
2025-11,Northeast,Emerging Affluent,P002,C005,1,1,36298.67,145.19,0,1.0
2026-04,Midwest,Rate Shopper,P004,C002,1,1,15088.37,120.71,1,1.0
2026-03,Southwest,Rate Shopper,P002,C001,1,1,11936.83,47.75,0,1.0
2026-07,Northeast,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2026-07,Southeast,Borrower,P003,C005,1,0,0.0,0.0,0,0.0
2025-06,West,Borrower,P001,C002,1,0,0.0,0.0,0,0.0
2026-07,Northeast,Digital Native,P001,C003,1,1,24614.07,147.68,0,1.0
2026-02,Southwest,Digital Native,P005,C001,1,1,2874.77,117.87,0,1.0
2026-02,Southwest,Mass Affluent,P001,C001,1,0,0.0,0.0,0,0.0
2025-12,Northeast,Mass Affluent,P003,C005,1,0,0.0,0.0,0,0.0
2025-05,Northeast,Emerging Affluent,P004,C003,1,1,11812.72,94.5,0,1.0
2025-05,West,Mass Affluent,P002,C004,1,1,18411.85,73.65,1,1.0
2025-10,West,Borrower,P001,C001,1,1,20498.48,122.99,0,1.0
2026-08,West,Mass Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2026-04,West,Digital Native,P004,C005,1,1,29421.97,235.38,0,1.0
2025-06,Northeast,Rate Shopper,P005,C001,1,1,4755.18,194.96,1,1.0
2026-03,West,Borrower,P002,C004,1,0,0.0,0.0,0,0.0
2025-06,West,Mass Affluent,P003,C002,1,1,18955.44,606.57,1,1.0
2025-11,Northeast,Emerging Affluent,P001,C001,2,1,14211.2,85.27,1,0.5
2026-07,Midwest,Rate Shopper,P001,C003,1,1,13872.35,83.23,0,1.0
2026-01,West,Emerging Affluent,P005,C005,1,1,2123.57,87.07,0,1.0
2025-12,West,Rate Shopper,P001,C005,1,1,6446.03,38.68,0,1.0
2025-04,Midwest,Borrower,P004,C004,1,0,0.0,0.0,0,0.0
2025-06,Southwest,Mass Affluent,P002,C005,1,1,38976.9,155.91,1,1.0
2025-08,Southeast,Rate Shopper,P005,C005,1,0,0.0,0.0,0,0.0
2025-01,Northeast,Emerging Affluent,P004,C003,1,1,26018.72,208.15,0,1.0
2026-03,Southeast,Borrower,P001,C001,1,0,0.0,0.0,0,0.0
2025-03,Midwest,Mass Affluent,P003,C002,1,1,6369.02,203.81,0,1.0
2026-04,West,Mass Affluent,P004,C001,1,1,32330.95,258.65,0,1.0
2026-05,Southwest,Digital Native,P003,C003,1,1,10656.97,341.02,0,1.0
2026-01,Southeast,Mass Affluent,P004,C004,1,1,17232.99,137.86,0,1.0
2025-11,Northeast,Rate Shopper,P001,C002,1,1,6964.4,41.79,0,1.0
2026-09,Southeast,Rate Shopper,P003,C002,1,1,13724.61,439.19,0,1.0
2026-03,Midwest,Borrower,P005,C004,1,1,250.0,10.25,0,1.0
2025-01,Northeast,Rate Shopper,P001,C005,1,1,6458.18,38.75,0,1.0
2026-07,Midwest,Mass Affluent,P004,C003,1,1,15617.67,124.94,0,1.0
2026-09,Southeast,Borrower,P005,C002,1,0,0.0,0.0,0,0.0
2026-07,Midwest,Rate Shopper,P003,C005,1,1,9293.16,297.38,0,1.0
2026-06,Northeast,Rate Shopper,P005,C002,1,1,3991.2,163.64,1,1.0
2026-04,Southeast,Rate Shopper,P004,C002,1,1,7242.3,57.94,0,1.0
2025-10,Southeast,Digital Native,P005,C002,1,1,2365.38,96.98,0,1.0
2026-07,Southwest,Digital Native,P005,C005,1,1,3015.41,123.63,0,1.0
2026-07,Southeast,Digital Native,P004,C003,1,0,0.0,0.0,0,0.0
2025-08,Southwest,Emerging Affluent,P003,C004,1,1,12276.96,392.86,0,1.0
2025-02,Midwest,Rate Shopper,P003,C001,1,1,16056.16,513.8,0,1.0
2025-12,West,Rate Shopper,P005,C005,1,1,3201.36,131.26,1,1.0
2026-07,Southeast,Rate Shopper,P003,C001,1,0,0.0,0.0,0,0.0
2026-04,Southwest,Digital Native,P001,C005,1,0,0.0,0.0,0,0.0
2025-02,Midwest,Emerging Affluent,P003,C001,1,1,23361.84,747.58,0,1.0
2026-09,West,Emerging Affluent,P003,C002,1,1,13253.23,424.1,0,1.0
2025-06,Northeast,Borrower,P004,C003,1,1,20709.11,165.67,1,1.0
2025-11,Midwest,Rate Shopper,P002,C001,1,1,37975.64,151.9,0,1.0
2025-10,Northeast,Borrower,P002,C002,1,1,24855.78,99.42,0,1.0
2025-11,Southwest,Digital Native,P005,C003,1,1,3301.4,135.36,1,1.0
2025-08,Southeast,Borrower,P002,C001,1,1,19008.89,76.04,1,1.0
2025-08,Southeast,Borrower,P003,C003,1,1,13558.34,433.87,0,1.0
2025-05,Northeast,Borrower,P002,C004,1,0,0.0,0.0,0,0.0
2026-05,Midwest,Mass Affluent,P002,C004,1,1,7814.4,31.26,0,1.0
2025-11,Midwest,Borrower,P003,C005,1,1,13453.4,430.51,1,1.0
2025-11,Southwest,Digital Native,P003,C002,1,1,10156.76,325.02,1,1.0
2025-03,Northeast,Emerging Affluent,P003,C005,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Rate Shopper,P003,C005,1,1,15040.17,481.29,0,1.0
2025-08,Midwest,Mass Affluent,P002,C003,1,1,23763.07,95.05,0,1.0
2025-12,Southwest,Borrower,P004,C001,1,1,25329.61,202.64,0,1.0
2026-09,West,Digital Native,P003,C003,1,1,15825.37,506.41,0,1.0
2025-08,Southwest,Mass Affluent,P001,C005,1,1,23429.85,140.58,0,1.0
2026-06,Midwest,Borrower,P002,C002,1,1,50097.75,200.39,1,1.0
2026-07,Midwest,Emerging Affluent,P005,C002,1,1,1660.0,68.06,0,1.0
2025-11,Southwest,Digital Native,P001,C004,1,1,25819.67,154.92,0,1.0
2026-05,Southeast,Emerging Affluent,P003,C002,1,1,17884.2,572.29,0,1.0
2025-07,Southwest,Emerging Affluent,P004,C004,1,1,9530.31,76.24,0,1.0
2026-01,Midwest,Digital Native,P004,C004,1,1,31430.18,251.44,0,1.0
2025-05,Midwest,Rate Shopper,P002,C004,1,1,21863.04,87.45,0,1.0
2025-12,Midwest,Rate Shopper,P004,C003,1,1,31691.96,253.54,1,1.0
2026-09,Southwest,Borrower,P001,C005,1,1,20723.79,124.34,0,1.0
2025-06,Northeast,Borrower,P002,C003,1,1,30291.28,121.17,0,1.0
2026-08,Midwest,Mass Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2026-06,Southeast,Digital Native,P005,C003,1,1,3697.42,151.59,0,1.0
2025-07,West,Borrower,P005,C001,1,1,3949.69,161.94,0,1.0
2026-06,Southeast,Mass Affluent,P002,C003,1,1,34993.76,139.98,0,1.0
2025-01,West,Rate Shopper,P001,C004,1,1,27391.66,164.35,0,1.0
2025-09,West,Emerging Affluent,P003,C001,1,0,0.0,0.0,0,0.0
2026-02,Southeast,Mass Affluent,P002,C005,1,1,31418.66,125.67,1,1.0
2025-12,Southwest,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Mass Affluent,P001,C005,1,0,0.0,0.0,0,0.0
2026-09,Southeast,Digital Native,P001,C001,1,1,6303.87,37.82,0,1.0
2026-04,West,Rate Shopper,P001,C004,1,1,12636.84,75.82,0,1.0
2026-01,West,Borrower,P002,C002,1,1,22766.88,91.07,0,1.0
2025-01,Southeast,Emerging Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-01,Southwest,Mass Affluent,P002,C004,1,0,0.0,0.0,0,0.0
2025-12,Midwest,Emerging Affluent,P002,C003,1,1,45658.97,182.64,0,1.0
2025-12,Midwest,Rate Shopper,P001,C005,1,0,0.0,0.0,0,0.0
2025-05,West,Rate Shopper,P003,C001,1,1,6452.61,206.48,0,1.0
2026-06,West,Borrower,P001,C003,1,1,11850.89,71.11,0,1.0
2026-09,Northeast,Rate Shopper,P003,C005,1,1,14618.62,467.8,1,1.0
2025-01,West,Rate Shopper,P005,C001,1,0,0.0,0.0,0,0.0
2025-09,Southeast,Rate Shopper,P004,C003,1,1,16932.63,135.46,0,1.0
2025-09,Southwest,Borrower,P002,C005,1,1,21110.69,84.44,1,1.0
2025-01,West,Rate Shopper,P004,C004,1,1,22867.46,182.94,1,1.0
2025-09,West,Borrower,P001,C004,1,1,17531.43,105.19,1,1.0
2025-07,Northeast,Borrower,P004,C003,1,1,36179.31,289.43,0,1.0
2026-01,West,Emerging Affluent,P003,C001,1,1,15865.58,507.7,0,1.0
2025-09,Southwest,Borrower,P002,C001,1,1,26403.61,105.61,0,1.0
2025-09,Southwest,Mass Affluent,P005,C001,1,1,2077.55,85.18,0,1.0
2025-09,Northeast,Mass Affluent,P004,C004,1,1,16838.11,134.7,0,1.0
2026-06,Midwest,Rate Shopper,P002,C002,1,1,9343.69,37.37,0,1.0
2025-12,West,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
